,VideoID,Start,End,WorkerID,Source,AnnotationTime,Language,Description
1735,ItFqogTmAvQ,389,395,561769,unverified,121,English,The girl and boy were running towards the sea.
1736,ItFqogTmAvQ,389,395,599728,unverified,59,English,featuring a song
1737,ItFqogTmAvQ,389,395,919506,unverified,39,English,a bot man girl running.
1738,ItFqogTmAvQ,389,395,303815,unverified,48,English,the boy and girl is ran a way
1739,ItFqogTmAvQ,389,395,394339,unverified,144,English,Acouple is  singing asong together.
1740,ItFqogTmAvQ,389,395,309959,unverified,15,English,The couple ran to the ocean.
1741,ItFqogTmAvQ,389,395,762891,unverified,15,English,The man and woman are running.
1742,ItFqogTmAvQ,389,395,869926,unverified,17,English,A man and a woman are holding hands and running.
1743,ItFqogTmAvQ,389,395,633378,unverified,30,English,A man and girl are running.
1744,PCXHuseKwDc,17,20,682611,clean,81,English,A man is pouring antifreeze from a large jug into a funnel into his car.
1745,PCXHuseKwDc,17,20,760882,clean,14,English,A man is pouring fluid into a car.
1746,PCXHuseKwDc,17,20,707318,clean,15,English,A man is putting a liquid into a car.
1747,PCXHuseKwDc,17,20,135621,clean,48,English,A man is adding anti-freeze to his car's radiator.
1748,PCXHuseKwDc,17,20,257511,clean,27,English,A man is putting antifreeze in a car.
1749,PCXHuseKwDc,17,20,275759,clean,27,English,A man is adding oil to car.
1750,PCXHuseKwDc,17,20,157374,clean,173,English,A man is putting coolant into his car.
1751,PCXHuseKwDc,17,20,374994,clean,12,English,A man is pouring fluid into an engine.
1752,PCXHuseKwDc,17,20,297776,clean,23,English,A man pours antifreeze into a radiator.
1753,PCXHuseKwDc,17,20,373663,clean,64,English,A man is putting coolant into a car.
1754,PCXHuseKwDc,17,20,155632,clean,29,English,A guy is pouring antifreeze into his radiator.
1755,PCXHuseKwDc,17,20,617730,clean,18,English,A man is pouring antifreeze into his car.
1756,PCXHuseKwDc,17,20,762891,clean,37,English,The man is pouring antifreeze in the car.
1757,PCXHuseKwDc,17,20,807872,clean,23,English,A man adds engine fluid to his car.
1758,PCXHuseKwDc,17,20,585381,clean,59,English,A man is putting anti-freeze into a car.
1759,PCXHuseKwDc,17,20,553931,clean,20,English,The man poured antifreeze into his radiator.
1760,PCXHuseKwDc,17,20,965612,unverified,56,English,the girls are doing the something
1761,PCXHuseKwDc,17,20,486133,unverified,32,English,A man is putting coolant in a vehicle.
1762,PCXHuseKwDc,17,20,707318,unverified,12,English,A man puts liquid into a car.
1763,PCXHuseKwDc,17,20,741585,unverified,29,English,Someone is putting anti freeze in their car.
1764,PCXHuseKwDc,17,20,561769,unverified,91,English,The man is pouring the oil into the car tank.
1765,PCXHuseKwDc,17,20,599728,unverified,40,English,A boy is giving petrol to a car
1766,PCXHuseKwDc,17,20,919506,unverified,57,English,A person is poring the petrol
1767,PCXHuseKwDc,17,20,617730,unverified,18,English,A person is pouring anti-freeze into their car.
1768,PCXHuseKwDc,17,20,303815,unverified,60,English,the boy is doing the something
1769,PCXHuseKwDc,17,20,309959,unverified,17,English,The man poured antifreeze into his radiator.
1770,PCXHuseKwDc,17,20,762891,unverified,16,English,The man is pouring antifreeze.
1771,PCXHuseKwDc,17,20,554590,unverified,94,English,A man uses a funnel to pour something into an engine.
1772,9Bxknsvy3jQ,53,58,682611,clean,145,English,"A young man skateboards along a step, up a ramp, and then does a flip onto the pavement above."
1773,9Bxknsvy3jQ,53,58,760882,clean,36,English,A man is skateboarding.
1774,9Bxknsvy3jQ,53,58,280252,clean,64,English,A boy driving a scooter.
1775,9Bxknsvy3jQ,53,58,159786,clean,223,English,A man does a flip from a pocket rocket.
1776,9Bxknsvy3jQ,53,58,922727,clean,38,English,A boy did a flip with a scooter.
1777,9Bxknsvy3jQ,53,58,275759,clean,29,English,A man showing stunts while skating.
1778,9Bxknsvy3jQ,53,58,374994,clean,28,English,A person riding a scooter is performing a flip.
1779,9Bxknsvy3jQ,53,58,297776,clean,30,English,A kid performs a fancy jump on a scooter.
1780,9Bxknsvy3jQ,53,58,373663,clean,30,English,Someone is doing a skateboard stunt.
1781,9Bxknsvy3jQ,53,58,155632,clean,35,English,A man is flipping on a scooter.
1782,9Bxknsvy3jQ,53,58,169605,clean,12,English,A man is riding a scooter.
1783,9Bxknsvy3jQ,53,58,617730,clean,25,English,A man riding a scooter is doing tricks.
1784,9Bxknsvy3jQ,53,58,309959,clean,20,English,The boy did a flip with his scooter.
1785,9Bxknsvy3jQ,53,58,762891,clean,52,English,The man did a backflip on the scooter.
1786,9Bxknsvy3jQ,53,58,807872,clean,28,English,A man does a flip on a scooter.
1787,9Bxknsvy3jQ,53,58,553931,clean,22,English,The boy did a jump on a scooter.
1788,9Bxknsvy3jQ,53,58,965612,unverified,80,English,the person is walking on the road
1789,9Bxknsvy3jQ,53,58,688049,unverified,324,English,A man is go to scatting
1790,9Bxknsvy3jQ,53,58,266771,unverified,67,English,A boy is doing some acrobatics with the board
1791,9Bxknsvy3jQ,53,58,799001,unverified,28,English,A boy is doing stunts on a scooter.
1792,9Bxknsvy3jQ,53,58,707318,unverified,15,English,A man does a flip on a scooter.
1793,9Bxknsvy3jQ,53,58,741585,unverified,20,English,A man does a front flip on a scooter.
1794,9Bxknsvy3jQ,53,58,373663,unverified,31,English,Someone is doing a skateboard stunt.
1795,9Bxknsvy3jQ,53,58,303815,unverified,27,English,a person is jumping with bicycle
1796,9Bxknsvy3jQ,53,58,394339,unverified,143,English,A boy doing some sort of serious stunts on a cycle board.
1797,9Bxknsvy3jQ,53,58,309959,unverified,18,English,The boy did a jump on his scooter.
1798,9Bxknsvy3jQ,53,58,408179,unverified,20,English,A man is performing tricks on a scooter.
1799,9Bxknsvy3jQ,53,58,334439,unverified,119,English,A boy is stunting with his cycle
1800,9Bxknsvy3jQ,53,58,575032,unverified,319,English,This is D S C footage Game.
1801,9Bxknsvy3jQ,53,58,762891,unverified,21,English,The man is doing scooter trick.
1802,9Bxknsvy3jQ,53,58,750723,unverified,37,English,a man is jumping
1803,9Bxknsvy3jQ,53,58,173450,unverified,21,English,footage.
1804,a1Y73sPHKxw,0,5,252681,clean,31,English,"While standing on its hind legs, a prairie dog turns to look at the camera."
1805,a1Y73sPHKxw,0,5,280252,clean,215,English,The chipmunk is suddenly looking back.
1806,a1Y73sPHKxw,0,5,275759,clean,48,English,A chipmunk is looking.
1807,a1Y73sPHKxw,0,5,374994,clean,50,English,A chipmunk is turning around quickly with its eyes wide.
1808,a1Y73sPHKxw,0,5,297776,clean,43,English,A chipmunk glares into the camera.
1809,a1Y73sPHKxw,0,5,155632,clean,20,English,A chipmunk looks surprised.
1810,a1Y73sPHKxw,0,5,772960,clean,173,English,"A brown chipmunk standing on its hind legs is gazing dramatically, according to the background score."
1811,a1Y73sPHKxw,0,5,550906,clean,38,English,A chipmunk turning around and staring.
1812,a1Y73sPHKxw,0,5,309959,clean,19,English,The animal looked at the camera.
1813,a1Y73sPHKxw,0,5,295615,clean,85,English,A chipmunk turns and steers.
1814,a1Y73sPHKxw,0,5,762891,clean,28,English,The chipmunk is staring wide-eyed.
1815,a1Y73sPHKxw,0,5,625932,clean,36,English,A chipmunk turns and looks into the camera.
1816,a1Y73sPHKxw,0,5,553931,clean,21,English,The chipmunk was startled in the cage.
1817,a1Y73sPHKxw,0,5,948158,unverified,43,English,A chipmunk and stares wide eyed at the camera.
1818,a1Y73sPHKxw,0,5,741585,unverified,17,English,A chipmunk give an evil stare
1819,a1Y73sPHKxw,0,5,371782,unverified,144,English,A squirrel is standing.
1820,a1Y73sPHKxw,0,5,599728,unverified,62,English,a squrrell is playing
1821,a1Y73sPHKxw,0,5,907800,unverified,30,English,a very scared mangoose
1822,a1Y73sPHKxw,0,5,120198,unverified,47,English,chipmunk turning and looking towards the camera
1823,a1Y73sPHKxw,0,5,977945,unverified,392,English,Dramatic Chipmunk
1824,a1Y73sPHKxw,0,5,705358,unverified,341,English,one chipmunk looking somewhere
1825,a1Y73sPHKxw,0,5,334439,unverified,219,English,squirrel  is seeing
1826,a1Y73sPHKxw,0,5,807741,unverified,124,English,this is a Dramatic Chipmunk.
1827,a1Y73sPHKxw,0,5,467982,unverified,42,English,A chip munk doing some sort of funny acts.
1828,a1Y73sPHKxw,0,5,169605,unverified,24,English,A chipmuck looks at the camera.
1829,a1Y73sPHKxw,0,5,600230,unverified,12,English,A chipmunk is being dramatic.
1830,a1Y73sPHKxw,0,5,346578,unverified,22,English,A chipmunk is giving a dramatic look.
1831,a1Y73sPHKxw,0,5,682611,unverified,133,English,A chipmunk is looking at an aquarium and then turns around.
1832,a1Y73sPHKxw,0,5,408179,unverified,51,English,A chipmunk is looking into the camera.
1833,a1Y73sPHKxw,0,5,531524,unverified,185,English,A chipmunk is trying to scare.
1834,a1Y73sPHKxw,0,5,394339,unverified,91,English,A chipmunk lookin surprisengly.
1835,a1Y73sPHKxw,0,5,707318,unverified,14,English,A chipmunk stares at you.
1836,a1Y73sPHKxw,0,5,958230,unverified,64,English,A chipmunk turns and faces the camera dramatically.
1837,a1Y73sPHKxw,0,5,927299,unverified,64,English,A chipmunk turns and stares at the camera.
1838,a1Y73sPHKxw,0,5,617730,unverified,24,English,A chipmunk turns and stares into the camera.
1839,a1Y73sPHKxw,0,5,279187,unverified,138,English,A chipmunk turns around to be shocked.
1840,a1Y73sPHKxw,0,5,716645,unverified,39,English,A chipmunk turns dramatically towards the camera.
1841,a1Y73sPHKxw,0,5,157374,unverified,163,English,A chipmunk with huge eyes looks around the room.
1842,a1Y73sPHKxw,0,5,544487,unverified,42,English,A gopher turns with sudden conviction towards the camera behind him.
1843,a1Y73sPHKxw,0,5,675312,unverified,72,English,A hamster turns and stares.
1844,a1Y73sPHKxw,0,5,637661,unverified,38,English,A nice chickmunk doing stunts
1845,a1Y73sPHKxw,0,5,611139,unverified,380,English,A rat is shown.
1846,a1Y73sPHKxw,0,5,947723,unverified,36,English,A very famous chipmunk turns towards the audience in dismay.
1847,a1Y73sPHKxw,0,5,246119,unverified,61,English,An alert chipmunk looks to see what is behind him.
1848,a1Y73sPHKxw,0,5,169072,unverified,64,English,An animal is giving stills.
1849,a1Y73sPHKxw,0,5,503851,unverified,20,English,An animal is glaring at the camera.
1850,a1Y73sPHKxw,0,5,318570,unverified,344,English,an animal is turning its face suddenly.
1851,a1Y73sPHKxw,0,5,963466,unverified,25,English,Chipmunk is playing.
1852,a1Y73sPHKxw,0,5,990853,unverified,102,English,seeing dramatic chipmunk
1853,a1Y73sPHKxw,0,5,833861,unverified,29,English,The animal is playing
1854,a1Y73sPHKxw,0,5,252350,unverified,37,English,THE BEST OF DRAMATIC CHIPMUNK
1855,a1Y73sPHKxw,0,5,418656,unverified,70,English,The chipmunk is blinking!
1856,a1Y73sPHKxw,0,5,762891,unverified,16,English,The chipmunk is staring.
1857,a1Y73sPHKxw,0,5,919506,unverified,36,English,the chipmunk watching.
1858,a1Y73sPHKxw,0,5,130040,unverified,101,English,the dramatic chipmunk
1859,a1Y73sPHKxw,0,5,236993,unverified,58,English,A CHIPMUNK IS TURN AND SEEING
1860,a1Y73sPHKxw,0,5,965612,unverified,101,English,the dramatic chipmunk seeing
1890,C1MNCR1o9lU,0,7,760882,clean,847,English,A woman bottle feeds a baby.
1891,C1MNCR1o9lU,0,7,159786,clean,163,English,A woman is feeding her baby with a bottle.
1892,C1MNCR1o9lU,0,7,922727,clean,19,English,A woman is feeding a baby.
1893,C1MNCR1o9lU,0,7,275759,clean,63,English,A woman is feeding a baby with milk bottle.
1894,C1MNCR1o9lU,0,7,825347,clean,11,English,A girl is bottle feeding a baby.
1895,C1MNCR1o9lU,0,7,157374,clean,52,English,A young woman feeds her baby a bottle.
1896,C1MNCR1o9lU,0,7,374994,clean,35,English,A baby is drinking milk from a bottle.
1897,C1MNCR1o9lU,0,7,297776,clean,40,English,A woman gives a baby a bottle of milk.
1898,C1MNCR1o9lU,0,7,155632,clean,233,English,A woman is feeding a baby.
1899,C1MNCR1o9lU,0,7,214410,clean,33,English,A mother is feeding a baby a bottle.
1900,C1MNCR1o9lU,0,7,169605,clean,13,English,A woman is feeding a baby.
1901,C1MNCR1o9lU,0,7,617730,clean,20,English,A woman is feeding her baby a bottle.
1902,C1MNCR1o9lU,0,7,772960,clean,139,English,A woman holding a small baby is rocking on a chair as he drinks milk from a feeding bottle.
1903,C1MNCR1o9lU,0,7,309959,clean,17,English,A mother fed a bottle to her baby.
1904,C1MNCR1o9lU,0,7,762891,clean,16,English,The woman is feeding the baby with a bottle.
1905,C1MNCR1o9lU,0,7,807872,clean,33,English,A woman feeds a baby milk from a bottle.
1906,C1MNCR1o9lU,0,7,553931,clean,25,English,A mother fed her baby a bottle.
1907,C1MNCR1o9lU,0,7,807741,unverified,66,English,Taking Care of Newborns
1908,C1MNCR1o9lU,0,7,741585,unverified,12,English,A woman is feeding her baby.
1909,C1MNCR1o9lU,0,7,599728,unverified,76,English,A lady is giving mik to a her baby
1910,C1MNCR1o9lU,0,7,394339,unverified,232,English,a lady feeding the milk to a baby
1911,C1MNCR1o9lU,0,7,977945,unverified,128,English,Baby Care & Nutrition : Taking Care of Newborns
1912,C1MNCR1o9lU,0,7,388532,unverified,23,English,A woman is feeding a baby.
1913,C1MNCR1o9lU,0,7,799001,unverified,18,English,A woman is feeding her baby.
1914,C1MNCR1o9lU,0,7,707318,unverified,14,English,A woman is bottle feeding a baby.
1915,C1MNCR1o9lU,0,7,318570,unverified,185,English,a mother is feeding the bottle of milk to her baby.
1916,C1MNCR1o9lU,0,7,403763,unverified,53,English,The baby is drinking milk.
1917,C1MNCR1o9lU,0,7,418656,unverified,30,English,A baby is drinking milk.
1918,C1MNCR1o9lU,0,7,373663,unverified,48,English,"A baby is being rocked, and nursed."
1919,C1MNCR1o9lU,0,7,534192,unverified,25,English,A baby drinks from a bottle.
1920,C1MNCR1o9lU,0,7,919506,unverified,41,English,a small kid drinking milk.
1921,C1MNCR1o9lU,0,7,169605,unverified,10,English,A baby is eating.
1922,C1MNCR1o9lU,0,7,169072,unverified,62,English,A woman is feeding her baby.
1923,C1MNCR1o9lU,0,7,419425,unverified,265,English,Mother feeds her baby through feeding bottle
1924,C1MNCR1o9lU,0,7,303815,unverified,23,English,a child is drinking milk
1925,C1MNCR1o9lU,0,7,408179,unverified,15,English,A woman is feeding a baby.
1926,C1MNCR1o9lU,0,7,525230,unverified,171,English,super detail for baby care video
1927,C1MNCR1o9lU,0,7,633378,unverified,24,English,A baby is drinking milk.
1928,C1MNCR1o9lU,0,7,638934,unverified,11,English,A woman is feeding a baby with a bottle.
1929,C1MNCR1o9lU,0,7,501877,unverified,17,English,A woman is feeding a baby a bottle.
1930,C1MNCR1o9lU,0,7,131538,unverified,20,English,A woman feeds a baby using a bottle.
1931,C1MNCR1o9lU,0,7,965612,unverified,67,English,the girl is baby care
1932,C1MNCR1o9lU,0,7,829808,unverified,43,English,the mother is feeding with bottle milk
2056,VF1K_6ZSOAY,23,28,682611,clean,77,English,A woman is writing at a desk and a small box slowly moves toward her.
2057,VF1K_6ZSOAY,23,28,760882,clean,490,English,A woman is writing on her desk.
2058,VF1K_6ZSOAY,23,28,280252,clean,35,English,A girl is writing her note.
2059,VF1K_6ZSOAY,23,28,159786,clean,2468,English,A box is moving across a desk.
2060,VF1K_6ZSOAY,23,28,922727,clean,32,English,A woman is sitting at a desk.
2061,VF1K_6ZSOAY,23,28,275759,clean,31,English,A woman is writing.
2062,VF1K_6ZSOAY,23,28,157374,clean,68,English,A woman is writing at her desk and doesn't notice that a box is moving towards her.
2063,VF1K_6ZSOAY,23,28,374994,clean,16,English,A box is moving across a desk.
2064,VF1K_6ZSOAY,23,28,297776,clean,24,English,A box moves across a desk.
2065,VF1K_6ZSOAY,23,28,155632,clean,24,English,A woman is writing.
2066,VF1K_6ZSOAY,23,28,214410,clean,41,English,A woman is writing.
2067,VF1K_6ZSOAY,23,28,169605,clean,10,English,Someone is writing.
2068,VF1K_6ZSOAY,23,28,617730,clean,18,English,A woman is writing a letter.
2069,VF1K_6ZSOAY,23,28,309959,clean,21,English,The box crept closer and closer to the lady at the desk.
2070,VF1K_6ZSOAY,23,28,762891,clean,12,English,The woman is writing.
2071,VF1K_6ZSOAY,23,28,807872,clean,17,English,A woman writes something down.
2072,VF1K_6ZSOAY,23,28,553931,clean,18,English,The box crept closer to the lady.
2073,VF1K_6ZSOAY,23,28,132982,unverified,214,English,A Woman is writing.
2074,VF1K_6ZSOAY,23,28,108687,unverified,38,English,A box is moving across a desk by itself.
2075,VF1K_6ZSOAY,23,28,833861,unverified,263,English,She is writing
2076,VF1K_6ZSOAY,23,28,965612,unverified,37,English,the girl is writing
2077,VF1K_6ZSOAY,23,28,799001,unverified,29,English,A woman is writing at a desk.
2078,VF1K_6ZSOAY,23,28,134458,unverified,209,English,The woman who is writing is not knowing the weird activity
2079,VF1K_6ZSOAY,23,28,318570,unverified,274,English,a box is moving to the lady.
2080,VF1K_6ZSOAY,23,28,741585,unverified,18,English,A box is moving on it's own.
2081,VF1K_6ZSOAY,23,28,127817,unverified,49,English,"A box inches towards a woman, creepily."
2082,VF1K_6ZSOAY,23,28,561769,unverified,284,English,devils video.
2083,VF1K_6ZSOAY,23,28,599728,unverified,150,English,A WOMAN IS WRITING
2084,VF1K_6ZSOAY,23,28,373663,unverified,40,English,A woman is writing.
2085,VF1K_6ZSOAY,23,28,908745,unverified,37,English,A box moving on its own.
2086,VF1K_6ZSOAY,23,28,309415,unverified,44,English,A teacher glances at a moving box on her desk.
2087,VF1K_6ZSOAY,23,28,919506,unverified,27,English,a woman writing.
2088,VF1K_6ZSOAY,23,28,776761,unverified,28,English,A box is sliding across a desk.
2089,VF1K_6ZSOAY,23,28,394339,unverified,193,English,A woman is writting something in  the notebook.
2090,VF1K_6ZSOAY,23,28,161407,unverified,98,English,A girl sitting in the desk and writing
2091,VF1K_6ZSOAY,23,28,762891,unverified,14,English,The box was moving by itself.
2092,VF1K_6ZSOAY,23,28,869926,unverified,30,English,A woman is writing a letter at her desk.
2093,VF1K_6ZSOAY,23,28,633378,unverified,22,English,A woman is writing.
2094,VF1K_6ZSOAY,23,28,638934,unverified,11,English,A box is moving on a woman's desk.
2128,_txL575S_OA,13,23,772960,clean,295,English,A dazzle of zebras are grazing on grassland.
2129,_txL575S_OA,13,23,159786,clean,164,English,A flock of zebras grazing.
2130,_txL575S_OA,13,23,922727,clean,22,English,A group of zebra are grazing.
2131,_txL575S_OA,13,23,825347,clean,36,English,A herd of zebras are standing in a field.
2132,_txL575S_OA,13,23,157374,clean,111,English,A herd of zebras graze in the Savannah.
2133,_txL575S_OA,13,23,297776,clean,37,English,A herd of zebras stand on a grassy plain.
2134,_txL575S_OA,13,23,760882,clean,48,English,A pack of zebras are grazing.
2135,_txL575S_OA,13,23,682611,clean,72,English,Many zebras are grazing in a field.
2136,_txL575S_OA,13,23,807872,clean,21,English,Many zebras graze in a field.
2137,_txL575S_OA,13,23,617730,clean,54,English,Several zebras are standing in a field.
2138,_txL575S_OA,13,23,762891,clean,14,English,The zebras are grazing.
2139,_txL575S_OA,13,23,309959,clean,16,English,The zebras grazed in the field.
2140,_txL575S_OA,13,23,553931,clean,17,English,The zebras grazed on the grasses.
2141,_txL575S_OA,13,23,155632,clean,22,English,Zebra are eating grass.
2142,_txL575S_OA,13,23,651813,clean,52,English,Zebras are eating grass.
2143,_txL575S_OA,13,23,275759,clean,24,English,Zebras are grassing.
2144,_txL575S_OA,13,23,374994,clean,15,English,Zebras are grazing in the grass.
2145,_txL575S_OA,13,23,280252,clean,75,English,Zebras are standing peacefully.
2146,_txL575S_OA,13,23,388532,unverified,43,English,Zebras are eating.
2147,_txL575S_OA,13,23,965612,unverified,34,English,zebras are eating grass
2148,_txL575S_OA,13,23,313410,unverified,22,English,A herd of zebras are eating grass in a field.
2149,_txL575S_OA,13,23,799001,unverified,21,English,Zebras are standing in a field.
2150,_txL575S_OA,13,23,707318,unverified,15,English,Zebras are grazing in a field.
2151,_txL575S_OA,13,23,318570,unverified,140,English,zebras are grazing in the field.
2152,_txL575S_OA,13,23,800352,unverified,191,English,Zebras gracing on grassland.
2153,_txL575S_OA,13,23,403763,unverified,53,English,The zebras are grazing.
2154,_txL575S_OA,13,23,615202,unverified,69,English,zebras are standing in a jungle
2155,_txL575S_OA,13,23,438098,unverified,53,English,Many zebras are standing in a field.
2156,_txL575S_OA,13,23,418656,unverified,56,English,ZEBRAS WERE FOUND IN A GROUP.
2157,_txL575S_OA,13,23,497691,unverified,54,English,ZEBRAS ARE STANDING AND EATING GRASS.
2158,_txL575S_OA,13,23,741585,unverified,18,English,Zebras are standing in a field.
2159,_txL575S_OA,13,23,561769,unverified,109,English,Eating together.
2160,_txL575S_OA,13,23,599728,unverified,57,English,lots of zebras are eating grass
2161,_txL575S_OA,13,23,373663,unverified,34,English,Some zebras are standing in a field.
2162,_txL575S_OA,13,23,844963,unverified,66,English,A herd of zebras are grazing.
2163,_txL575S_OA,13,23,919506,unverified,48,English,all zebras are in forest.
2164,_txL575S_OA,13,23,169072,unverified,139,English,Zebras are eating.
2165,_txL575S_OA,13,23,394339,unverified,256,English,some zebras are walking in a field
2166,_txL575S_OA,13,23,309959,unverified,17,English,The zebras grazed on the grass.
2167,_txL575S_OA,13,23,334439,unverified,67,English,"Zebra""s having they food"
2168,_txL575S_OA,13,23,130040,unverified,33,English,a running zebras
2169,_txL575S_OA,13,23,947723,unverified,22,English,Zebras graze in the savanna.
2170,_txL575S_OA,13,23,762891,unverified,33,English,The zebras are gazing in the fields.
2171,_txL575S_OA,13,23,869926,unverified,20,English,A group of zebras are grazing in a field.
2172,_txL575S_OA,13,23,525230,unverified,71,English,very cute zebras
2173,_txL575S_OA,13,23,638934,unverified,17,English,A group of zebras are standing in a field.
2174,E6sqA9QtV5I,195,201,682611,clean,100,English,"A man, with tatoos on his arm, is kissing a woman."
2175,E6sqA9QtV5I,195,201,760882,clean,18,English,A man and woman are kissing.
2176,E6sqA9QtV5I,195,201,135621,clean,109,English,A man and woman are kissing passionately.
2177,E6sqA9QtV5I,195,201,280252,clean,126,English,A man and a woman are kissing.
2178,E6sqA9QtV5I,195,201,159786,clean,385,English,A man and a woman are kissing.
2179,E6sqA9QtV5I,195,201,922727,clean,32,English,A man and woman is kissing.
2180,E6sqA9QtV5I,195,201,275759,clean,28,English,A man and a woman are kissing each other.
2181,E6sqA9QtV5I,195,201,374994,clean,13,English,A man and woman are kissing on a couch.
2182,E6sqA9QtV5I,195,201,297776,clean,24,English,A man and a woman kiss.
2183,E6sqA9QtV5I,195,201,155632,clean,24,English,A man and woman are kissing.
2184,E6sqA9QtV5I,195,201,169605,clean,19,English,Two people are kissing.
2185,E6sqA9QtV5I,195,201,617730,clean,65,English,A man and woman are kissing.
2186,E6sqA9QtV5I,195,201,309959,clean,27,English,The couple kissed passionately.
2187,E6sqA9QtV5I,195,201,762891,clean,17,English,The man and woman are kissing.
2188,E6sqA9QtV5I,195,201,615204,clean,25,English,A man and a woman are kissing each other.
2189,E6sqA9QtV5I,195,201,807872,clean,21,English,Two women kiss.
2190,E6sqA9QtV5I,195,201,553931,clean,20,English,The couple kissed passionately on the couch.
2191,E6sqA9QtV5I,195,201,965612,unverified,49,English,the boy and girl is doing the something
2192,E6sqA9QtV5I,195,201,829808,unverified,345,English,A girl and boy kissing each other.
2193,E6sqA9QtV5I,195,201,741585,unverified,19,English,Two people are kissing.
2194,E6sqA9QtV5I,195,201,553878,unverified,360,English,A man and a woman were sharing their love
2195,E6sqA9QtV5I,195,201,919506,unverified,34,English,a girl kissing a boy.
2196,E6sqA9QtV5I,195,201,776761,unverified,52,English,A man and a woman are kissing.
2197,E6sqA9QtV5I,195,201,394339,unverified,281,English,A couple kissing each other.
2198,E6sqA9QtV5I,195,201,334439,unverified,139,English,A man is kissing the women
2199,E6sqA9QtV5I,195,201,762891,unverified,13,English,The man and woman are kissing.
2200,E6sqA9QtV5I,195,201,525230,unverified,222,English,VERY SEXY AND ROMANTIC VIDEO
2201,E6sqA9QtV5I,195,201,633378,unverified,27,English,A girl is kissing a man.
2202,XzCcRzEa83U,1,8,411294,clean,20,English,The monkey pushed the other monkey.
2203,XzCcRzEa83U,1,8,682611,clean,289,English,A large monkey sneaks up on another large monkey and pushes him and the second monkey gives chase.
2204,XzCcRzEa83U,1,8,760882,clean,24,English,An orangutan pushes another to the ground.
2205,XzCcRzEa83U,1,8,159786,clean,69,English,A monkey pushes another monkey.
2206,XzCcRzEa83U,1,8,275759,clean,35,English,A gorilla is pushing another gorilla.
2207,XzCcRzEa83U,1,8,825347,clean,17,English,A monkey pushes another monkey.
2208,XzCcRzEa83U,1,8,374994,clean,15,English,An orangutan is pushing another orangutan.
2209,XzCcRzEa83U,1,8,297776,clean,34,English,An ape pushes another ape to the ground.
2210,XzCcRzEa83U,1,8,373663,clean,72,English,A monkey is pushing another monkey down.
2211,XzCcRzEa83U,1,8,155632,clean,21,English,A monkey is pushing another monkey.
2212,XzCcRzEa83U,1,8,169605,clean,17,English,A monkey pushes another monkey.
2213,XzCcRzEa83U,1,8,617730,clean,23,English,A monkey pushes another monkey.
2214,XzCcRzEa83U,1,8,772960,clean,108,English,A monkey walks up to another monkey looking beyond the fence and pushes him over.
2215,XzCcRzEa83U,1,8,309959,clean,21,English,The gorilla snuck up behind another one and pushed him down.
2216,XzCcRzEa83U,1,8,762891,clean,19,English,The monkey pushed the other monkey.
2217,XzCcRzEa83U,1,8,807872,clean,21,English,A gorilla pushes another gorilla down.
2218,XzCcRzEa83U,1,8,553931,clean,21,English,The gorilla pushed another one down.
2219,XzCcRzEa83U,1,8,388532,unverified,166,English,An orangutan pushes another orangutan and runs away.
2220,XzCcRzEa83U,1,8,965612,unverified,70,English,the monkey is doing the something
2221,XzCcRzEa83U,1,8,495520,unverified,81,English,kidding gorela
2222,XzCcRzEa83U,1,8,799001,unverified,31,English,Two apes are playing.
2223,XzCcRzEa83U,1,8,707318,unverified,18,English,An orangutan pushes another orangutan.
2224,XzCcRzEa83U,1,8,497691,unverified,54,English,TWO MONKEY ARE PLAYING.
2225,XzCcRzEa83U,1,8,741585,unverified,20,English,A monkey pushes another monkey down.
2226,XzCcRzEa83U,1,8,599728,unverified,40,English,two gorrlia are playing
2227,XzCcRzEa83U,1,8,309415,unverified,33,English,a chimpanzee pushing another ape
2228,XzCcRzEa83U,1,8,919506,unverified,41,English,two animals fighting.
2229,XzCcRzEa83U,1,8,754300,unverified,30,English,Funny animals
2230,XzCcRzEa83U,1,8,678142,unverified,44,English,A monkey pushes other monkey from behind.
2231,XzCcRzEa83U,1,8,334439,unverified,179,English,A monkey push the another monkey
2232,XzCcRzEa83U,1,8,130040,unverified,17,English,a cat is playing
2233,XzCcRzEa83U,1,8,947723,unverified,34,English,A monkey pushes another monkey for no apparent reason.
2234,XzCcRzEa83U,1,8,762891,unverified,17,English,The monkey pushed the other monkey.
2235,XzCcRzEa83U,1,8,869926,unverified,37,English,One orangutan sneaks up behind another and pushes it.
2236,XzCcRzEa83U,1,8,633378,unverified,80,English,A monkey is pushing a money.
2237,XzCcRzEa83U,1,8,554590,unverified,151,English,"An orangutan sneaks up on another orangutan with a baby on its back, and shoves it over."
2238,8jP8CC2rKj4,80,88,550906,clean,43,English,A dolphin jumps out of water.
2239,8jP8CC2rKj4,80,88,280252,clean,72,English,A big is diving into the ocean.
2240,8jP8CC2rKj4,80,88,772960,clean,116,English,A dolphin dives from a good height back into the water beneath.
2241,8jP8CC2rKj4,80,88,635519,clean,110,English,A dolphin is diving into a water.
2242,8jP8CC2rKj4,80,88,888508,clean,37,English,A dolphin is jumping into the air.
2243,8jP8CC2rKj4,80,88,275759,clean,54,English,A dolphin is jumping out from water.
